order_number,customer_id,gender,race,age,hh_income,zip_code,preferred_channel,preferred_device,coupon_shopper,discount_shopper,item_number,item_description,item_price,promo_price,promo_code,purchase_price,target_a,target_b
4045,dc4e4b87f3ae40cf9629bcec41087bec,F,1,25,45403,85326,1,2,1,1,4,Vitamin Plus Gold Plus,25.75,28.99,1,28.99,0,1
4046,ae85d683073a4f69bc4580fc1dd24189,F,1,63,27324,27804,0,0,1,1,11,Kind Tablets Organic Plus,19.25,12.99,0,19.25,0,1
4047,58a03265e9f04caeae9be8b012f0bf08,F,1,39,49621,57701,0,1,1,1,16,Low Acid Multi Plus Redux,7.75,12.99,0,7.75,0,1
4048,fae60ecca7904ea5a23ee878a2d232f5,F,1,57,90620,94806,0,0,1,0,12,Enhanced Pro Diet Booster,5.25,12.99,0,5.25,1,0
4049,99ad7b86dd8d4619b717dce7eb03fe80,F,1,32,45844,11414,0,1,1,1,2,Kind Tablets Organic Plus,13.75,12.99,0,13.75,0,1
4050,bd3f7878461041838b67f9528a64b146,F,1,56,43884,55406,0,0,1,1,2,Herbal Tonic Hi Z Low Sodium Plus C,15.75,9.99,0,15.75,0,1
4051,8d45abc8613343e394d245731730601d,F,1,21,27965,58078,1,3,1,1,7,Low-Z Test Multi-A,13.75,20.99,1,20.99,0,1
4052,02a3fed3200549eb87ce69ca3927f886,F,1,40,29886,17109,0,2,1,1,12,Enhanced Pro Diet Booster,29.25,14.99,0,29.25,0,1
4053,a74667ba41cd43588a406d036c2cff0c,F,1,47,59184,48195,0,3,1,1,20,Nature Hi-C Low Fat,37.75,6.99,0,37.75,1,1
4054,930e6eca477342ee8f14f103acf118ab,F,1,46,39918,60451,0,3,1,1,22,Purple Red Booster,15.75,15.99,0,15.75,0,1
4055,254dcd98c7f4426888cfd0bf8e5a0f26,F,1,65,45546,53511,0,0,1,1,1,Green Tonic Multi Plus,8.25,25.99,0,8.25,0,1
4056,b6d2ecd465e04921a80a1a32753335c6,F,1,37,41750,77904,0,2,1,1,4,Slimmer Multi Low Fat Low Sodium,19.25,15.99,0,19.25,0,1
4057,7fa53aeb809c46ea9981db2ceecdc2b9,F,1,43,62605,11967,0,1,1,1,17,Reductive Fat Booster Bio,11.75,25.99,0,11.75,1,1
4058,7090a58f8f2a4823a58be59d063b48da,F,1,49,50873,07032,0,3,1,1,15,Enhanced Pro Diet Booster,35.75,20.99,0,35.75,1,1
4059,fea9df31662e46c1bc2249516061a9d9,F,1,65,41660,44095,0,0,1,1,13,Tonic Plus Herb Pro,19.25,20.99,0,19.25,0,1
4060,94a5c4e9fa6442df9fc552ed582242b8,F,1,74,63778,40165,0,0,1,1,2,Herbal Bio Organic Low Mass,17.75,4.99,0,17.75,1,1
4061,07846e5929454fcc8f70b5fdb55aef6d,F,1,44,39135,53590,0,3,1,1,20,Pant Alluronic Bio Plus,15.95,9.99,0,15.95,0,1
4062,9ae60414937c4a5ca5efeb506228047f,F,1,35,53517,48192,0,1,1,1,9,Platinum Safe T,34.75,11.99,0,34.75,1,1
4063,c792bbc9e7c647b5941fa39d9b1039dd,F,1,29,50607,53511,1,3,1,1,19,Tonic Plus Herb Pro,35.75,4.99,1,4.99,1,1
4064,ab8ecf9a74f1498c936633463d11b3b6,F,1,33,48715,32043,0,2,1,1,20,Tri Herb Plants Green,34.75,20.99,0,34.75,0,1
4065,a2b0cafc754540c9b21d9271c6f5c357,F,1,21,37672,11776,1,2,1,1,20,Kind Tablets Organic Plus,5.25,7.99,1,7.99,0,1
4066,40bd443f8a5e4f1ab6d5d5a227324044,F,1,80,43884,55406,0,0,1,1,16,Energizer Plus Low Carb,29.25,7.99,0,29.25,0,1
4067,95d135a1329c446381900137eaf20ad2,F,1,60,48165,08759,0,0,1,1,10,Multivision Bio Plus,13.75,25.99,0,13.75,0,1
4068,c6db9d1ea511430ea0c8fb0b14fedad5,F,1,73,53265,02127,0,0,1,1,16,Tonic Plus Herb Pro,19.25,6.99,0,19.25,1,1
4069,3a7d1f2953fa4ec7b8c313f6ccad281e,F,1,55,47369,45420,0,2,1,1,18,Vitamin Plus Gold Plus,19.25,23.99,0,19.25,0,1
4070,93bbd9b296284f21a0d468c082e71b75,F,1,28,34116,44224,1,3,1,1,20,Purple Red Booster,15.75,7.99,1,7.99,0,1
4071,1e709cd576f04a6a91653bf876f2c77f,F,1,54,59184,20886,0,2,1,1,7,Herbal Plus Vitamin Tonic,17.75,14.99,0,17.75,1,1
4072,979744d4c1bb419c863c5a003df32125,F,1,35,53307,11510,0,1,1,1,8,Vitamin Plus Gold Plus,15.95,14.99,0,15.95,1,1
4073,7e14865c973041a0880f65061c3e82c3,F,1,55,26641,30014,0,2,1,1,20,Vitamin Plus Gold Plus,15.95,6.99,0,15.95,0,1
4074,0d60f17f9e7e449292f7e63b7348c790,F,1,22,53265,44070,1,1,1,1,6,Low Acid Multi Plus Redux,11.75,6.99,1,6.99,1,1
4075,d4c69231b4f940c19b453bed926eccee,F,1,53,49788,37379,0,3,1,1,16,Purple Red Booster,35.75,16.99,0,35.75,0,1
4076,e7d60acbdf894194a1d84bab00b0b597,F,1,34,53352,16601,0,3,1,1,8,Calm Energy Fizzy Plus,8.25,7.99,0,8.25,1,1
4077,3e3e5ab1602a42ddbdbdf7b5840aba8d,F,1,34,36197,55379,0,2,1,1,22,Nature Hi-C Low Fat,35.75,9.99,0,35.75,0,1
4078,d41f7226c0614dabb66ee7663284c9a5,F,1,40,51107,12553,0,2,1,1,12,Green Tonic Multi Plus,19.25,23.99,0,19.25,1,1
4079,9b729ff6601c4b4482a21b3d2abf20fd,F,1,25,54312,49417,1,2,1,1,18,Enhanced Pro Diet Booster,35.75,28.99,1,28.99,1,1
4080,0626577ea7104354a1741629b4b08276,F,1,46,35510,45103,0,3,1,1,23,Slimmer Multi Low Fat Low Sodium,37.75,11.99,0,37.75,0,1
4081,87d6ec471d3c425baeda28d75892c8fd,F,1,36,50104,07601,0,1,1,1,5,Tri Herb Plants Green,11.75,9.99,0,11.75,1,1
4082,57b5d340d5e34f6b97cd992002cb999e,F,1,47,30361,58201,0,2,1,1,15,Pant Alluronic Bio Plus,37.75,28.99,0,37.75,0,1
4083,fe7ad0a041c24264995735fc6887b22c,F,1,40,26641,60201,0,3,1,1,1,Tri Herb Plants Green,19.25,6.99,0,19.25,0,1
4084,a47665802daf4ed9841bd62bff9d6b82,F,1,35,48873,19464,0,2,1,1,1,Calm Energy Fizzy Plus,11.75,20.99,0,11.75,0,1
4085,5fda008aff6d4a4a881562f8b2c8dcb2,F,1,35,50607,53511,0,2,1,1,23,Herbal Tonic Hi Z Low Sodium Plus C,35.75,11.99,0,35.75,1,1
4086,a47dd4852c9548459ea44c72c6248e9b,F,1,74,41263,60053,0,0,1,1,8,Vitamin Plus Gold Plus,11.75,14.99,0,11.75,0,1
4087,6dba1be7fd1f4c5391faa8e7e8eef055,F,1,58,56344,21014,0,0,1,1,9,Herbal Tonic Hi Z Low Sodium Plus C,35.75,12.99,0,35.75,1,1
4088,959692d268364f078b94e2afe0a8c6f0,F,1,34,30149,44663,0,2,1,1,23,Platinum Safe T,7.75,16.99,0,7.75,0,1
4089,7f47244b9267440d84aa1c463921d1fb,F,1,55,30361,27804,0,3,1,1,12,Herbal Bio Organic Low Mass,31.75,20.99,0,31.75,0,1
4090,d07129813dad497487564abfbcf26a39,F,1,24,54241,32708,1,3,1,1,22,Herbal Plus Vitamin Tonic,17.75,4.99,1,4.99,1,1
4091,88311f18f9d7449ab1ad129aee1f2f29,F,1,52,47910,42141,0,1,1,1,10,Platinum Safe T,35.75,9.99,0,35.75,0,1
4092,86bd0613ff5c4781bbae793675ebe378,F,1,36,27965,30906,0,2,1,1,6,Reductive Fat Booster Bio,17.75,9.99,0,17.75,0,1
4093,7bb2b604c3b7493f83a99e5cb24513de,F,1,40,38334,33702,0,2,1,1,13,Herbal Tonic Hi Z Low Sodium Plus C,34.75,12.99,0,34.75,0,1
4094,c2258b702dfb4a07a9e4e7f2618c11c0,F,1,33,59184,20850,0,2,1,1,13,Tonic Plus Herb Pro,13.75,9.99,0,13.75,1,1
4095,d3257d9a0c474108bb51a322a9e2e0ce,F,1,36,62605,30092,0,2,1,1,8,Fizzy Herb Tonic Plus,19.25,20.99,0,19.25,1,1
4096,7097f6dfcf49428c9d381dd5d049eedf,F,1,50,59184,48195,0,1,1,1,17,Herbal Bio Organic Low Mass,29.25,14.99,0,29.25,1,1
4097,e2305e115b924eeab1a5cbe41b846967,F,1,56,23346,33801,0,0,1,1,12,Vitamin Plus Gold Plus,21.15,6.99,0,21.15,0,1
4098,706af8a99bc04726bc64c65f9429489e,F,1,79,46642,10701,0,0,1,1,12,Herbal Tonic Hi Z Low Sodium Plus C,25.75,28.99,0,25.75,0,1
4099,66010353de54466bb62dfef3800d457f,F,1,27,46311,07753,1,1,1,1,1,Low-Z Test Multi-A,11.75,6.99,1,6.99,0,1
4100,49a874d752c24f1bb75e3660012ba802,F,1,53,100689,94806,0,2,1,0,21,Fizzy Herb Tonic Plus,31.75,14.99,0,31.75,1,0
4101,be52f0bd01c3430982a5f94e7b873f01,F,1,39,45122,54935,0,3,1,1,18,Energizer Plus Low Carb,31.75,7.99,0,31.75,0,1
4102,4f274fd19dd84306bd5d75903c463321,F,1,50,31146,98607,0,1,1,1,1,Low Acid Multi Plus Redux,11.75,12.99,0,11.75,0,1
4103,f1bb5d31ff8b419a9df33cd0f7a33b68,F,1,54,42476,19355,0,2,1,1,5,Purple Red Booster,11.95,20.99,0,11.95,0,1
4104,503d7a843620420584e43d65a23610bd,F,1,40,48854,08060,0,3,1,1,6,Tonic Plus Herb Pro,37.75,30.99,0,37.75,0,1
4105,5cdc82c99a0143b59af101fa2862c16a,F,1,39,69654,41018,0,3,1,1,10,Platinum Safe T,11.75,20.99,0,11.75,1,1
4106,1e1d830a43dd41568997afd8e153dabb,F,1,48,26641,30014,0,1,1,1,15,Low Acid Multi Plus Redux,25.75,25.99,0,25.75,0,1
4107,a6f8533366094e4b9e6bfa80d8819bfd,F,1,33,40815,20901,0,3,1,1,8,Fizzy Herb Tonic Plus,5.25,12.99,0,5.25,0,1
4108,2274fd653a074e97adbb36d2ab0504e2,F,1,26,73900,43147,1,3,1,1,14,Calm Energy Fizzy Plus,34.75,23.99,1,23.99,1,1
4109,920af9f2182d48aa8028399b074a9cc1,F,1,48,55033,34231,0,2,1,1,19,Zen Ultra Multi Plus,34.75,28.99,0,34.75,1,1
4110,ea97ba2dc84f42b0b82ff4622fdd26a9,F,1,50,46314,46322,0,3,1,1,13,Calm Energy Fizzy Plus,11.95,23.99,0,11.95,0,1
4111,81eeab497b9d447aa8a8523136cb41ac,F,1,21,33003,54880,1,1,1,1,20,Slimmer Multi Low Fat Low Sodium,11.95,12.99,1,12.99,0,1
4112,6775c8555b07442ba160491d985b88d2,F,1,72,28202,18064,0,0,1,1,7,Reductive Fat Booster Bio,15.75,6.99,0,15.75,0,1
4113,1b9d3d1eb02d474f91be6f1bf03c6dd1,F,1,56,42401,08234,0,0,1,1,11,Vitamin Plus Gold Plus,15.95,12.99,0,15.95,0,1
4114,8087e5670d2e4a9db354024dff0b237d,F,1,37,62605,49684,0,3,1,1,21,Kind Tablets Organic Plus,21.15,11.99,0,21.15,1,1
4115,3e834dc18aef4e0f9f86bef913bb4125,F,1,39,46224,06512,0,3,1,1,10,Nature Hi-C Low Fat,21.15,12.99,0,21.15,0,1
4116,b83980264d9a4ab29d14181d491e0a5b,F,1,46,59184,01845,0,3,1,1,19,Slimmer Multi Low Fat Low Sodium,19.25,28.99,0,19.25,1,1
4117,08fff460d8b5494b93ec3870fd4e2467,F,1,29,48760,30281,1,2,1,1,14,Platinum Safe T,15.25,27.99,1,27.99,0,1
4118,31f8d40ffd26435bb8de8af9af647cd6,F,1,23,44241,36330,1,2,1,1,6,Zen Ultra Multi Plus,5.25,23.99,1,23.99,0,1
4119,974d73c834ef4d99a618eae793907132,F,1,53,59184,48195,0,2,1,1,7,Low-Z Test Multi-A,9.75,12.99,0,9.75,1,1
4120,f74bc35a287e40148788c724fe0345a0,F,1,64,47411,32955,0,0,1,1,23,Multivision Bio Plus,19.25,16.99,0,19.25,0,1
4121,a50471d5fd984b3a95dfd85edfe4a91e,F,1,48,40298,10512,0,1,1,1,20,Qualm Zen Plus Z,35.75,12.99,0,35.75,0,1
4122,d321b1af35ce43f194dd0f17193d55bb,F,1,55,49764,14086,0,2,1,1,23,Slimmer Multi Low Fat Low Sodium,11.75,15.99,0,11.75,0,1
4123,4eab4d15d6514f909982698668f7d486,F,1,50,54723,12550,0,1,1,1,13,Low Acid Multi Plus Redux,5.25,20.99,0,5.25,1,1
4124,b979d6ea1f224420babea3b3d131cd3f,F,1,37,55033,46614,0,2,1,1,3,Fizzy Herb Tonic Plus,34.75,28.99,0,34.75,1,1
4125,602bff663d5f4684ba2ee77dbd5463bc,F,1,29,59216,33020,1,1,1,1,9,Herbal Tonic Hi Z Low Sodium Plus C,17.75,12.99,1,12.99,1,1
4126,698cf425973d486ea7ed6f8dcfc91b98,F,1,40,39918,55014,0,2,1,1,21,Zen Ultra Multi Plus,34.75,6.99,0,34.75,0,1
4127,d7dfbabc190340d1bf71d0b2c5d99e76,F,1,57,34310,17013,0,0,1,1,19,Herbal Plus Vitamin Tonic,25.75,27.99,0,25.75,0,1
4128,83d2faacca214028aab256de3d3faf9e,F,1,37,43135,11580,0,1,1,1,23,Tonic Plus Herb Pro,19.25,12.99,0,19.25,0,1
4129,a22e42ea5142493b9a942b934a579028,F,1,31,39056,06118,0,3,1,1,19,Multivision Bio Plus,12.25,28.99,0,12.25,0,1
4130,13adeeac799547d9b78f19083f22f409,F,1,71,53265,01845,0,0,1,1,4,Purple Red Booster,11.75,14.99,0,11.75,1,1
4131,b8742bf66c8e4579bcbea6bd709a18a2,F,1,34,46062,18052,0,3,1,1,14,Platinum Safe T,11.75,14.99,0,11.75,0,1
4132,613ddc688ed24a1db9fa4b78d07eca44,F,1,21,48854,32746,1,2,1,1,9,Pant Alluronic Bio Plus,37.75,12.99,1,12.99,0,1
4133,09f1d2006aa84ea1b05e0ab4bbff08c6,F,1,33,31714,23111,0,2,1,1,5,Green Tonic Multi Plus,17.75,27.99,0,17.75,0,1
4134,dd126b2d46f64f85b6eae14237d39918,F,1,24,53452,14094,1,1,1,1,5,Herbal Tonic Hi Z Low Sodium Plus C,35.75,28.99,1,28.99,1,1
4135,953f437602364dadb27bfd21def23f77,F,1,57,39693,11530,0,0,1,1,1,Qualm Zen Plus Z,17.75,30.99,0,17.75,0,1
4136,db6cca0f5c3a40928e7cde4c15df252f,F,1,18,100689,94806,1,3,1,0,11,Qualm Zen Plus Z,13.75,12.99,1,12.99,1,0
4137,014d6597857f4490b97f5243fcb58adc,F,1,35,31714,23111,0,1,1,1,13,Reductive Fat Booster Bio,12.25,30.99,0,12.25,0,1
4138,ca2c83a5171e49408b3b14a6a248612e,F,1,40,42381,15102,0,1,1,1,11,Nature Hi-C Low Fat,12.25,4.99,0,12.25,0,1
4139,3621df75091149b08ac45ff5e5866342,F,1,42,45848,28173,0,1,1,1,17,Platinum Safe T,8.25,9.99,0,8.25,0,1
4140,349c177069014492b9ac98d8a5ef8372,F,1,23,103825,08540,1,2,1,0,3,Hi-C Multi-Tablets,35.75,12.99,1,12.99,1,0
4141,7344be65804341a495d174e174e2e155,F,1,87,38142,15102,0,0,1,1,13,Pant Alluronic Bio Plus,29.25,23.99,0,29.25,0,1
4142,3cbe26140a1b414082436a5114ee7be2,F,1,48,43386,11377,0,2,1,1,8,Low-Z Test Multi-A,15.75,28.99,0,15.75,0,1
4143,b571bb9a65734766b87e9b5acb3970b6,F,1,78,55354,34639,0,0,1,1,6,Energizer Plus Low Carb,17.75,9.99,0,17.75,1,1
4144,17d3df62f2df4f719c470d8d16a91dde,F,1,42,39918,83651,0,3,1,1,19,Herbal Bio Organic Low Mass,29.25,16.99,0,29.25,0,1
4145,f3a0f9962c774727a4eb6fd8b2d32b82,F,1,56,25168,60453,0,0,1,1,6,Platinum Safe T,31.75,7.99,0,31.75,0,1
4146,8bd48e4dbb26499aaf7b87335fb99dc3,F,1,55,46694,33594,0,3,1,1,20,Reductive Fat Booster Bio,37.75,28.99,0,37.75,0,1
4147,1eda466ae8234c548c0ee12b10b6e5b6,F,1,29,39283,36109,1,1,1,1,15,Fizzy Herb Tonic Plus,8.25,16.99,1,16.99,0,1
4148,b8f3a2422f104b9db233b3e4feba8741,F,1,42,100689,94806,0,2,1,0,13,Purple Red Booster,29.25,28.99,0,29.25,1,0
4149,7c1959cb153743d0aaedd8481776dfb5,F,1,60,44723,95993,0,0,1,1,8,Tonic Plus Herb Pro,19.25,27.99,0,19.25,0,1
4150,d0ec92332b90490890e8ad9839741baf,F,1,21,47025,12065,1,2,1,1,8,Low-Z Test Multi-A,35.75,30.99,1,30.99,0,1
4151,73d4de86a0474228962c7be92c8a8343,F,1,53,62605,49684,0,2,1,1,18,Reductive Fat Booster Bio,15.25,11.99,0,15.25,1,1
4152,924c695e25e74ba2b3f0b78acbbb48ca,F,1,66,30687,85302,0,0,1,1,13,Calm Energy Fizzy Plus,29.25,6.99,0,29.25,0,1
4153,6d09bf3afbf34e6aaf4b2bc7f4c2e605,F,1,27,69654,49085,1,1,1,1,2,Green Tonic Multi Plus,15.25,20.99,1,20.99,1,1
4154,bcca7cf31e824c38a6d8a71d47bffea9,F,1,24,72518,08053,1,2,1,1,11,Green Tonic Multi Plus,12.25,12.99,1,12.99,1,1
4155,6142853cb08f45298e336bc4f135abe5,F,1,58,89573,94043,0,0,1,0,21,Enhanced Pro Diet Booster,37.75,6.99,0,37.75,1,1
4156,f374eca7816d4ababff5069c46d97eb7,F,1,31,39918,60185,0,2,1,1,15,Herbal Plus Vitamin Tonic,17.75,12.99,0,17.75,0,1
4157,dca4376d0dc043ddb6cd69b57e2494c6,F,1,47,42381,15102,0,3,1,1,10,Zen Ultra Multi Plus,11.95,9.99,0,11.95,0,1
4158,7808de9f4a354dc48fa4279884f83a5e,F,1,66,32577,30701,0,0,1,1,11,Low-Z Test Multi-A,19.25,15.99,0,19.25,0,1
4159,ba0a270481f046889acfef330ec91158,F,1,41,59184,02127,0,1,1,1,23,Purple Red Booster,29.25,30.99,0,29.25,1,1
4160,9e145e948a484f949cbb96602b49b15c,F,1,51,59184,01845,0,1,1,1,7,Slimmer Multi Low Fat Low Sodium,35.75,25.99,0,35.75,1,1
4161,93cc37e5fd29459d9c39ac4c2201a91e,F,1,36,31146,98607,0,1,1,1,10,Herbal Tonic Hi Z Low Sodium Plus C,11.95,12.99,0,11.95,0,1
4162,059e7645cd0e40f5936cab49ee78698f,F,1,42,41115,11731,0,2,1,1,21,Vitamin Plus Gold Plus,19.25,20.99,0,19.25,0,1
4163,eeb1b35c13674f9980f695fcf590d45d,F,1,20,27965,60453,1,2,1,1,17,Herbal Bio Organic Low Mass,17.75,14.99,1,14.99,0,1
4164,4bb1b7d0dd594422917f3421322b87c3,F,1,21,46241,47274,1,3,1,1,23,Purple Red Booster,5.25,7.99,1,7.99,0,1
4165,599f837e62334192a52e5468e1a9be62,F,1,46,40815,70001,0,1,1,1,19,Calm Energy Fizzy Plus,5.25,6.99,0,5.25,0,1
4166,117788452547482aa6337a68ea20ab3f,F,1,29,39128,06484,1,1,1,1,20,Fizzy Herb Tonic Plus,9.75,28.99,1,28.99,0,1
4167,7ed305e6d0c343f3b0e2a05b4aa67366,F,1,39,26641,30040,0,1,1,1,7,Multivision Bio Plus,21.15,16.99,0,21.15,0,1
4168,e5ec9ef8245347bb9b68aeef66ea3721,F,1,36,40815,01867,0,1,1,1,5,Slimmer Multi Low Fat Low Sodium,8.25,23.99,0,8.25,0,1
4169,94319bee67d44ccfb1e1aa254fb1173f,F,1,46,26641,60201,0,3,1,1,11,Herbal Bio Organic Low Mass,12.25,4.99,0,12.25,0,1
4170,03a0441a419f49249cffa27ba7912383,F,1,50,35668,34698,0,2,1,1,22,Multivision Bio Plus,29.75,20.99,0,29.75,0,1
4171,e4d67b0449c544de87142dea80174731,F,1,47,33969,73112,0,3,1,1,20,Fizzy Herb Tonic Plus,12.25,20.99,0,12.25,0,1
4172,3dd9f774145f4f94b870671e448f3c19,F,1,59,27378,29576,0,0,1,1,19,Hi-C Multi-Tablets,35.75,14.99,0,35.75,0,1
4173,78eb064271ca45809de237d24de9d01f,F,1,44,49764,14086,0,1,1,1,17,Vitamin Plus Gold Plus,31.75,7.99,0,31.75,0,1
4174,2d21bde52b0241088add1e40f29d3d3e,F,1,55,27965,60435,0,1,1,1,22,Enhanced Pro Diet Booster,34.75,9.99,0,34.75,0,1
4175,461a630d41874ebc9441642d08f6b4f5,F,1,38,77097,46514,0,1,1,1,4,Herbal Tonic Hi Z Low Sodium Plus C,21.15,9.99,0,21.15,1,1
4176,258b0e8c179e4165b9c92e09601d646b,F,1,58,48816,46383,0,0,1,1,20,Tri Herb Plants Green,13.75,25.99,0,13.75,0,1
4177,6bde696c87b446ad85d74741b58607d1,F,1,56,37351,06473,0,0,1,1,9,Qualm Zen Plus Z,5.25,12.99,0,5.25,0,1
4178,bcc7a8cf03b543a5a21eee8c4ca60fcb,F,1,62,69387,07430,0,0,1,1,9,Platinum Safe T,11.75,4.99,0,11.75,1,1
4179,f22faf38f11d4af4a2ecad1f0bc7af50,F,1,26,55047,11791,1,2,1,1,14,Slimmer Multi Low Fat Low Sodium,12.25,9.99,1,9.99,1,1
4180,29181df069e347b9a1535552262ad430,F,1,18,40815,07740,1,1,1,1,11,Nature Hi-C Low Fat,34.75,11.99,1,11.99,0,1
4181,5dc07d303eec421f8495bdaa4a4412aa,F,1,49,26641,59801,0,1,1,1,12,Nature Hi-C Low Fat,35.75,12.99,0,35.75,0,1
4182,5ce8cff0432e491b9fb57340abca2d71,F,1,41,53307,11510,0,3,1,1,6,Tonic Plus Herb Pro,11.95,4.99,0,11.95,1,1
4183,28c9613e55c240e9aca6dded8d3b99aa,F,1,18,39918,60185,1,2,1,1,15,Herbal Bio Organic Low Mass,19.25,20.99,1,20.99,0,1
4184,eb6c9989818941689ef0e529e81ca8a4,F,1,58,90620,94806,0,0,1,0,4,Hi-C Multi-Tablets,15.95,11.99,0,15.95,1,0
4185,4a20af9a67a04be8a78333e761815886,F,1,42,57387,99654,0,3,1,1,4,Multivision Bio Plus,35.75,9.99,0,35.75,1,1
4186,1706922b5ef54b5bb4cb41929dd2cf7f,F,1,24,30361,60016,1,1,1,1,4,Enhanced Pro Diet Booster,17.75,12.99,1,12.99,0,1
4187,8a3adc83a2514d64bfe3bdc27717652f,F,1,39,49693,95993,0,3,1,1,16,Tonic Plus Herb Pro,25.75,28.99,0,25.75,0,1
4188,70a8e23405614fb48c48d06020932704,F,1,48,48760,30127,0,1,1,1,23,Vitamin Plus Gold Plus,8.25,25.99,0,8.25,0,1
4189,3696f1da9cc54d6d86aaea900a1d1dd7,F,1,49,41696,37122,0,2,1,1,15,Herbal Plus Vitamin Tonic,8.25,12.99,0,8.25,0,1
4190,cd8d584658fc4dd2842b33294ff30799,F,1,27,34434,84067,1,2,1,1,22,Herbal Tonic Hi Z Low Sodium Plus C,34.75,16.99,1,16.99,0,1
4191,5eaaf272410140ba9824995f31c48fd5,F,1,35,36445,91733,0,1,1,1,21,Slimmer Multi Low Fat Low Sodium,35.75,20.99,0,35.75,0,1
4192,4ba07a317c854cbe9400a6249824e1cf,F,1,42,43866,97062,0,3,1,1,17,Herbal Tonic Hi Z Low Sodium Plus C,35.75,20.99,0,35.75,0,1
4193,975d5e3181254d15b7bd613299d9391a,F,1,23,50104,02151,1,1,1,1,4,Pant Alluronic Bio Plus,31.75,16.99,1,16.99,1,1
4194,788583513c8c494c81d748626d6a7791,F,1,45,34367,37312,0,1,1,1,18,Qualm Zen Plus Z,29.25,23.99,0,29.25,0,1
4195,a56d705e5cfc477a9d4804205fe36fea,F,1,60,69387,07430,0,0,1,1,10,Kind Tablets Organic Plus,17.75,4.99,0,17.75,1,1
4196,b0bd12d2618a4ff4956ae0bb147a4d2a,F,1,37,48715,32043,0,1,1,1,20,Platinum Safe T,37.75,9.99,0,37.75,0,1
4197,24909c90f59b4da282ab05ba60d3bdd7,F,1,20,39918,58102,1,1,1,1,11,Low Acid Multi Plus Redux,11.95,16.99,1,16.99,0,1
4198,5bd1206fd6524343aebd35fe59dfdf9d,F,1,41,38408,67037,0,1,1,1,17,Multivision Bio Plus,17.75,25.99,0,17.75,0,1
4199,e6fb566e294242ac905bc24f080bc255,F,1,22,44241,36330,1,3,1,1,3,Low Acid Multi Plus Redux,25.75,30.99,1,30.99,0,1
4200,ab5249012bae4008a30e7df24979305e,F,1,30,47113,08234,0,3,1,1,8,Tonic Plus Herb Pro,15.25,30.99,0,15.25,0,1
4201,6f52883004fd4becb513545b517b4976,F,1,58,38059,97603,0,0,1,1,14,Herbal Bio Organic Low Mass,8.25,14.99,0,8.25,0,1
4202,b726cd5c29fe4e5da006153b4489f0e3,F,1,22,28964,23503,1,1,1,1,4,Tonic Plus Herb Pro,7.75,11.99,1,11.99,0,1
4203,117f3e11c0e3405f82fc28a0213e2f59,F,1,49,50104,07601,0,3,1,1,15,Slimmer Multi Low Fat Low Sodium,31.75,12.99,0,31.75,1,1
4204,0ea075b68aa247c197e71816b9a23240,F,1,57,56344,49684,0,0,1,1,17,Vitamin Plus Gold Plus,21.15,20.99,0,21.15,1,1
4205,e5df0d1c7b954f3cb709ff50274bbfe5,F,1,24,50104,32720,1,2,1,1,4,Low Acid Multi Plus Redux,11.95,28.99,1,28.99,1,1
4206,c395d98964a649019d2324ca41b3e390,F,1,55,53265,44070,0,2,1,1,19,Energizer Plus Low Carb,35.75,15.99,0,35.75,1,1
4207,42c92bd8e2fb4bcbb642f6a23ef2b8a7,F,1,26,48760,55406,1,2,1,1,17,Tonic Plus Herb Pro,25.75,20.99,1,20.99,0,1
4208,75da6fa0014b464993cd2d16fb67390f,F,1,52,36445,91733,0,2,1,1,20,Pant Alluronic Bio Plus,15.25,23.99,0,15.25,0,1
4209,d465f4a4057a42839a4e2f3e47261e54,F,1,51,29879,53095,0,2,1,1,19,Enhanced Pro Diet Booster,17.75,7.99,0,17.75,0,1
4210,83e704dadf884a0490fd4f58535db0d6,F,1,55,48760,32765,0,2,1,1,14,Vitamin Plus Gold Plus,37.75,12.99,0,37.75,0,1
4211,32fdc4017d3e41a09ee55e2da67478be,F,1,39,51107,12553,0,3,1,1,12,Tonic Plus Herb Pro,25.75,6.99,0,25.75,1,1
4212,45988bda93eb487d8f1e122c02c46205,F,1,32,48854,32746,0,1,1,1,8,Nature Hi-C Low Fat,5.25,6.99,0,5.25,0,1
4213,f58f6fb3236b47b1b0b2a99a138d7e84,F,1,25,77097,46514,1,2,1,1,17,Nature Hi-C Low Fat,15.75,9.99,1,9.99,1,1
4214,e233b30cf8814d58b369d9f753ef1100,F,1,50,54312,08865,0,2,1,1,11,Herbal Tonic Hi Z Low Sodium Plus C,9.75,15.99,0,9.75,1,1
4215,a147de6b524e462fbb11386d4182a1af,F,1,21,43135,11580,1,3,1,1,22,Low Acid Multi Plus Redux,15.25,11.99,1,11.99,0,1
4216,f8a77d31b9bf4553b6f79bab9ff7ee37,F,1,65,38142,15102,0,0,1,1,10,Herbal Plus Vitamin Tonic,17.75,20.99,0,17.75,0,1
4217,d0adeab5b4254b70ae7e82ee8875d9a9,F,1,44,70865,40165,0,1,1,1,2,Pant Alluronic Bio Plus,35.75,7.99,0,35.75,1,1
4218,3a6d4414104d4c09a5c21464791962b6,F,1,50,45848,20743,0,2,1,1,1,Enhanced Pro Diet Booster,21.15,6.99,0,21.15,0,1
